content_id,doi,name,content_type,item_type,creator,primary_creator,resource_sub_type,resource_type,publisher_name,journal,book_title,book_subtitle,container_name,collection_name,iiif_url,platform_metadata,hierarchy
639c51c3-c58d-3e8d-a8cb-cf47cc07bb0a,10.2307/27867996,A road to freedom: Mee articulations and the Trans-Papua Highway,journal,article,"[""S. EBEN KIRKSEY"",""KIKI VAN BILSEN""]",S. EBEN KIRKSEY,,,"[""Brill""]","Bijdragen tot de Taal-, Land- en Volkenkunde",,,,,,TRUE,"{""journal"":[{""id"":""bijdtaallandvolk"",""title"":""Bijdragen tot de Taal-, Land- en Volkenkunde""}],""issue"":[{""id"":""10.2307/i27867982"",""title"":""Vol. 158, No. 4, ON THE ROAD: The social impact of new roads in Southeast Asia (2002)""}],""publisher"":[{""id"":""bap"",""title"":""Brill""}]}"
64dadb5a-262e-3125-ac54-22def29490b5,10.2307/resrep06712,Egypt’s Presidential Elections:: A Road to Nowhere?,research_report,research_report,"[""Andrea Teti""]",Andrea Teti,,,"[""European Centre for International Affairs""]",,,,,,,TRUE,"{""publisher"":[{""id"":""ecia"",""title"":""European Centre for International Affairs""}]}"
65a45da1-ce7a-399c-b97c-d9f5da7516c7,10.2307/.1003323278,Passengers on Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/8af3e94c-99ae-42ac-9a81-92b441c079f3.jp2,TRUE,"{""collection"":[{""title"":""Struggles for Freedom: Southern Africa"",""id"":""100046001"",""path"":""/primary-sources/southern-african""}]}"
65d717db-d6b9-36ba-80b9-b17a5109b60e,10.2307/struggles.1003338138,U.D.F. calls workers ... unite !,contributed_images,ccda_text,[],,Posters,Images,"[""Western Cape Region of the UDF""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/22/0051c596-f762-4371-b72d-31cf49a42f3f.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
668e333d-b1c7-3997-b30b-a0b56929622e,10.2307/ithaka.org.1003748616,Detail of Contact Sheet depicting Rachel Carson and Sprindale Elementary School Students ,contributed_images,ccda_text,"[""unknown""]",unknown,Photographs,Images,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/2913c41f-6b62-4243-a9dc-f7bddcb3e4b3_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
66d570ac-081a-334c-998e-8f57bffd38f0,10.2307/struggles.1007619748,"Anti-Apartheid News, March 1985",contributed_serials,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Newsletters,Serials,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2021/03/01/19/ae842a65-e3ee-42ee-8b5c-2a0444d59c7e.jp2,TRUE,"{""compilation"":[{""id"":""1003322637"",""title"":""Anti-Apartheid Movement Collection"",""path"":""/struggles-for-freedom/southern-africa/anti-apartheid-movement-collection-1003322637""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
6977f5e9-1b62-3c65-bced-d0f7bb6e57e0,10.2307/29766889,No Easy Road to Freedom: Remapping the Struggle for Racial Equality,journal,article,"[""Anthony M. Platt""]",Anthony M. Platt,,,"[""Social Justice/Global Options""]",Social Justice,,,,,,TRUE,"{""journal"":[{""id"":""socijust"",""title"":""Social Justice""}],""issue"":[{""id"":""10.2307/i29766886"",""title"":""Vol. 22, No. 3 (61), Racial & Political Justice (Fall 1995)""}],""publisher"":[{""id"":""socjusgloopt"",""title"":""Social Justice/Global Options""}]}"
69e466e5-a7e8-3184-99b3-a66637518843,10.5816/blackscholar.44.1.0047,A New Apartheid: Media Consolidation and Black America,journal,article,"[""Jared A. Ball""]",Jared A. Ball,,,"[""Taylor & Francis, Ltd.""]",The Black Scholar,,,,,,TRUE,"{""journal"":[{""id"":""blackscholar"",""title"":""The Black Scholar""}],""issue"":[{""id"":""10.5816/blackscholar.44.issue-1"",""title"":""Vol. 44, No. 1 (Spring 2014)""}],""publisher"":[{""id"":""taylorfrancis"",""title"":""Taylor & Francis, Ltd.""}]}"
6a3c8e48-d525-3844-9618-9a89d93e9a8b,10.2307/4185127,Apartheid State: Apartheid Society: Apartheid Laws: Opinion on Racist Sport in South Africa,journal,article,[],,,,"[""Indiana University Press""]",Africa Today,,,,,,TRUE,"{""journal"":[{""id"":""africatoday"",""title"":""Africa Today""}],""issue"":[{""id"":""10.2307/i388961"",""title"":""Vol. 17, No. 6, Racism in Sport (Nov. - Dec., 1970)""}],""publisher"":[{""id"":""iupress"",""title"":""Indiana University Press""}]}"
6b031957-7ca7-3dcd-a4d4-8d365e17fb4e,10.2307/struggles.1003338146,Working for a just peace,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/22/5655fce7-66cd-4875-95df-4325edebb3ad.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
6b0eaec0-92be-3f51-ad21-5dda6a03a057,10.2307/ithaka.org.1003748637,"Letter from Rachel Carson to Chatham College President Edward Eddy dated July 26, 1963",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/e23b6eda-f2ca-41d3-95a8-190f9cf5ca27_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
6d03a1dd-e50d-3092-88c6-1a019d51ce48,10.2307/resrep05107,GOVERNANCE AND SECURITY CHALLENGES IN POST-APARTHEID SOUTHERN AFRICA,research_report,research_report,"[""Adekeye Adebajo"",""Dawn Nagar"",""Mark Paterson"",""Kudrat Virk"",""Jill Kronenberg""]",Adekeye Adebajo,,,"[""Centre for Conflict Resolution""]",,,,,,,TRUE,"{""publisher"":[{""id"":""ccr"",""title"":""Centre for Conflict Resolution""}]}"
6d274ab6-991b-33f9-ad7d-b6555759bd87,10.2307/struggles.1003324091,Boycott products of apartheid,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/04/4c52e9ba-c9b9-4657-8c72-2cfb111b979e.jp2,TRUE,"{""compilation"":[{""title"":""South African History Archive Posters"",""id"":""1003322582"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""title"":""Struggles for Freedom: Southern Africa"",""id"":""100046001"",""path"":""/primary-sources/southern-african""}],""portal"":[{""title"":""Primary Sources"",""id"":""100046000"",""path"":""/primary-sources""}]}"
6daff511-787d-3ccd-8338-405c4c78c564,10.2307/25046002,On the Road to Freedom: The Contracts of the Fisk Jubilee Singers,journal,article,"[""Sandra Graham""]",Sandra Graham,,,"[""University of Illinois Press""]",American Music,,,,,,TRUE,"{""journal"":[{""id"":""americanmusic"",""title"":""American Music""}],""issue"":[{""id"":""10.2307/i25046000"",""title"":""Vol. 24, No. 1 (Spring, 2006)""}],""publisher"":[{""id"":""illinois"",""title"":""University of Illinois Press""}]}"
6ef6e212-08dc-3ad0-9d30-18754406ff5b,10.7722/j.ctt81zn5.8,4 Tradition and Modernity in the Fall of Apartheid,book,chapter,"[""J. C. MYERS""]",J. C. MYERS,,,"[""Boydell and Brewer"", """"]",,Indirect Rule in South Africa,"Tradition, Modernity, and the Costuming of Political Power",,,,TRUE,"{""publisher"":[{""id"":""boydellbrewer"",""title"":""Boydell and Brewer""},{""id"":""urpress"",""title"":""""}],""toc"":[{""id"":""10.7722/j.ctt81zn5"",""title"":""Indirect Rule in South Africa: Tradition, Modernity, and the Costuming of Political Power""}]}"
70652118-5c40-34a2-abb5-e7a97f6f326c,10.2307/20373313,The Rachel Carson Project,journal,article,"[""R. Thomas Tanner""]",R. Thomas Tanner,,,"[""Phi Delta Kappa International"", ""Sage Publications, Inc.""]",The Phi Delta Kappan,,,,,,TRUE,"{""journal"":[{""id"":""phideltkapp"",""title"":""The Phi Delta Kappan""}],""issue"":[{""id"":""10.2307/i20373303"",""title"":""Vol. 53, No. 9 (May, 1972)""}],""publisher"":[{""id"":""pdki"",""title"":""Phi Delta Kappa International""}]}"
713222e2-5c2e-3d0a-bfda-554335338f72,10.2307/struggles.1003323268,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/21/02/fbcdf151-6835-46a3-84a4-54b3444b3ea7.jp2,TRUE,"{""collection"":[{""title"":""Struggles for Freedom: Southern Africa"",""id"":""100046001"",""path"":""/primary-sources/southern-african""}],""portal"":[{""title"":""Struggles"",""id"":""100046000"",""path"":""/primary-sources""}]}"
71f49e39-8568-3471-ae41-3bf743dda518,10.2307/struggles.1003323296,View from Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/20/08/7e3ec819-f69f-44b0-9c13-be72171b39e5.jp2,TRUE,"{""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Struggles"",""path"":""/primary-sources""}]}"
72982608-acfb-30f8-9e36-ff5322657a45,10.2307/j.ctt3fgwp0.5,"2 Childhood and youth, 1933–1951",book,chapter,"[""Louise Viljoen""]",Louise Viljoen,,,"[""Ohio University Press""]",,Ingrid Jonker,Poet under Apartheid,,,,TRUE,"{""publisher"":[{""id"":""ohiopress"",""title"":""Ohio University Press""}],""toc"":[{""id"":""10.2307/j.ctt3fgwp0"",""title"":""Ingrid Jonker: Poet under Apartheid""}]}"
73ba13df-9b45-33b2-b325-1c167ea9c25f,10.2307/3178817,"""Silence, Miss Carson!"" Science, Gender, and the Reception of ""Silent Spring""",journal,article,"[""Michael B. Smith""]",Michael B. Smith,,,"[""Feminist Studies, Inc.""]",Feminist Studies,,,,,,TRUE,"{""journal"":[{""id"":""feministstudies"",""title"":""Feminist Studies""}],""issue"":[{""id"":""10.2307/i359152"",""title"":""Vol. 27, No. 3 (Autumn, 2001)""}],""publisher"":[{""id"":""femstudies"",""title"":""Feminist Studies, Inc.""}]}"
748cd6f4-a32c-3a7a-a4f8-e9b9fc689ed7,10.2307/struggles.1003323337,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/6bc28257-177b-4119-9719-02625a59f76a.jp2,TRUE,"{""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Struggles"",""path"":""/primary-sources""}]}"
756d5533-3a8d-316b-92fb-a2a8495dd155,10.2307/ithaka.org.1003748634,"Letter from Chatham College President Edward Eddy to Rachel Carson dated September 2, 1963 ",contributed_documents,ccda_text,"[""Edward D. Eddy (academician and administrator, 1921-1998)""]","Edward D. Eddy (academician and administrator, 1921-1998)",Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/2b0dbb11-6a3b-4f89-9eae-2761753bb70a_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
76864dc5-b927-38e1-b702-5ec40c51cbfc,10.2307/20672142,The Road to Freedom: Can Communist Societies Evolve into Democracy?,journal,article,"[""SHAOMIN LI""]",SHAOMIN LI,,,"[""World Affairs Institute""]",World Affairs,,,,,,TRUE,"{""journal"":[{""id"":""worldaffairs"",""title"":""World Affairs""}],""issue"":[{""id"":""10.2307/i20672136"",""title"":""Vol. 150, No. 3 (WINTER 1987-88)""}],""publisher"":[{""id"":""wai"",""title"":""World Affairs Institute""}]}"
76f1ac23-4ab3-38a1-aaaf-cb2334e1f271,10.2307/ithaka.org.1003748625,"Essay ""Master of the Ship's Light"" by Rachel Carson Appearing in a 1926 issue of The Arrow",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Essays,Documents,"[""Chatham University""]",,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/0bef5077-82be-4a52-96d4-9af6ecfc70a3_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
7849c04f-94ee-358d-bf67-efe97dc4f930,10.2307/ithaka.org.1003748646,"Rachel Carson in the Pennsylvania College for Women Yearbook, The Pennsylvanian ",contributed_images,ccda_text,"[""Chatham University""]",Chatham University,Photographs,Images,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/5da9708a-4ebf-4f1e-8820-dff5647aaabf_deflate.tif,TRUE,"{""collection"":[{""title"":""Chatham University - Rachel Carson Collection Test"",""id"":""100117982"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""title"":""JSTOR Internal Test"",""id"":""100047621"",""path"":""/jstortestportal""}]}"
78f7c157-506b-3f72-966a-dc39c6dac4af,10.2307/.1003323296,View from Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/20/08/7e3ec819-f69f-44b0-9c13-be72171b39e5.jp2,TRUE,"{""collection"":[{""title"":""Struggles for Freedom: Southern Africa"",""id"":""100046001"",""path"":""/primary-sources/southern-african""}]}"
7951251c-984d-37ab-bbe9-bc1d48c8a23b,10.2307/3986266,'Woman vs. Man vs. Bugs': Gender and Popular Ecology in Early Reactions to Silent Spring,journal,article,"[""Maril Hazlett""]",Maril Hazlett,,,"[""Forest History Society"", ""American Society for Environmental History"", ""Oxford University Press""]",Environmental History,,,,,,TRUE,"{""journal"":[{""id"":""envihist"",""title"":""Environmental History""}],""issue"":[{""id"":""10.2307/i382353"",""title"":""Vol. 9, No. 4 (Oct., 2004)""}],""publisher"":[{""id"":""fhs"",""title"":""Forest History Society""},{""id"":""aseh"",""title"":""American Society for Environmental History""},{""id"":""oup"",""title"":""Oxford University Press""}]}"
7a48a325-8570-33b2-9b7a-39a8c598985f,10.2307/struggles.1003338232,Stop apartheid,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/23/161dbb5e-2e7d-4f37-97ca-6a177edfbcfe.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
7a4d328e-259c-37f5-b605-b0fe98605d18,10.2307/j.ctt46njgc.6,Policing Mobility: Maintaining Global Apartheid from South Africa to the United States,book,chapter,"[""JOSEPH NEVINS""]",JOSEPH NEVINS,,,"[""University of Georgia Press""]",,Beyond Walls and Cages,"Prisons, Borders, and Global Crisis",,,,TRUE,"{""publisher"":[{""id"":""ugapress"",""title"":""University of Georgia Press""}],""toc"":[{""id"":""10.2307/j.ctt46njgc"",""title"":""Beyond Walls and Cages: Prisons, Borders, and Global Crisis""}]}"
7b6d3c63-7f60-392e-891e-64dd0558dbec,10.2307/778959,Visual Culture Questionnaire,journal,article,"[""Svetlana Alpers"",""Emily Apter"",""Carol Armstrong"",""Susan Buck-Morss"",""Tom Conley"",""Jonathan Crary"",""Thomas Crow"",""Tom Gunning"",""Michael Ann Holly"",""Martin Jay"",""Thomas Dacosta Kaufmann"",""Silvia Kolbowski"",""Sylvia Lavin"",""Stephen Melville"",""Helen Molesworth"",""Keith Moxey"",""D. N. Rodowick"",""Geoff Waite"",""Christopher Wood""]",Svetlana Alpers,,,"[""The MIT Press""]",October,,,,,,TRUE,"{""journal"":[{""id"":""october"",""title"":""October""}],""issue"":[{""id"":""10.2307/i231819"",""title"":""Vol. 77 (Summer, 1996)""}],""publisher"":[{""id"":""mitpress"",""title"":""The MIT Press""}]}"
7c246c09-002a-3544-ac3d-3814f1a572da,10.2307/struggles.1003338259,Stop Bush!,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/23/ba6548ae-6454-4ed5-ae4c-7eb9b2365343.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
7c36a1b4-5abe-3dcb-96b4-2bdf3d942f31,10.2307/25558377,A New Apartheid,journal,article,"[""Graham Usher""]",Graham Usher,,,"[""Fortnight Publications Ltd.""]",Fortnight,,,,,,TRUE,"{""journal"":[{""id"":""fortnight"",""title"":""Fortnight""}],""issue"":[{""id"":""10.2307/i25558356"",""title"":""No. 338 (Apr., 1995)""}],""publisher"":[{""id"":""fortpub"",""title"":""Fortnight Publications Ltd.""}]}"
7d2633a6-d685-3aa2-afdf-0e62737023cd,10.2307/.1003323315,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/263af57a-7301-4ab4-9496-c3658ef7ec30.jp2,TRUE,"{""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}]}"
7f306b18-6d9c-307e-832a-49eda3f79ebc,10.2307/aamp2b1400059.1003346605,The Anti-Apartheid Movement,contributed_documents,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Circulars,Documents,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/00/d7158815-7f27-4e1b-94ae-e66643773f43.jp2,TRUE,"{""compilation"":[{""id"":""1003322637"",""title"":""Anti-Apartheid Movement Collection"",""path"":""/struggles-for-freedom/southern-africa/anti-apartheid-movement-collection-1003322637""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
7f50a5e6-098b-301b-a3a5-5223708b601c,10.2307/3194015,Interpreting Visual Culture,journal,article,"[""Terry Barrett""]",Terry Barrett,,,"[""National Art Education Association""]",Art Education,,,,,,TRUE,"{""journal"":[{""id"":""arteducation"",""title"":""Art Education""}],""issue"":[{""id"":""10.2307/i360159"",""title"":""Vol. 56, No. 2, Why Not Visual Culture? (Mar., 2003)""}],""publisher"":[{""id"":""naea"",""title"":""National Art Education Association""}]}"
7f60f0af-5605-33ac-9c23-f53fd0b5a877,10.2307/.1003331169,South African Election Watch Number One,contributed_documents,ccda_text,"[""Kumalo, Dumisani S."","" Davis, Jennifer"","" Africa Fund""]","Kumalo, Dumisani S.",Reports,Documents,"[""Africa Fund""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/19/20/3a3dda5f-9f85-4662-928e-68bb88732ef6.jp2,TRUE,"{""compilation"":[{""id"":""1003322635"",""title"":""Africa Fund Publications"",""path"":""/struggles-for-freedom/southern-african-100046001/africafundpublications-1003322635""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}]}"
7f6c270c-d89c-3898-bee4-a57fd6f51af5,10.2307/struggles.1003340029,Interview with O Kunene,contributed_documents,ccda_text,"[""A Manson"","" D Collins""]",A Manson,Oral Histories,Documents,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/07/8be6db89-38a4-47f6-9673-2577fc67fcd4.jp2,TRUE,"{""compilation"":[{""id"":""1003322598"",""title"":""Oral Histories"",""path"":""/struggles-for-freedom/southern-africa/oral-histories-1003322598""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
7fe76f08-f6ab-3070-bf06-a8be67869428,10.2307/272425,"Negro Folk Expression: Spirituals, Seculars, Ballads and Work Songs",journal,article,"[""Sterling Brown""]",Sterling Brown,,,"[""Clark Atlanta University""]",Phylon (1940-1956),,,,,,TRUE,"{""journal"":[{""id"":""phylon19401956"",""title"":""Phylon (1940-1956)""}],""issue"":[{""id"":""10.2307/i212073"",""title"":""Vol. 14, No. 1 (1st Qtr., 1953)""}],""publisher"":[{""id"":""cau"",""title"":""Clark Atlanta University""}]}"
81b63329-ee1b-3c8e-8f56-fd982289a684,10.2307/.1003323286,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/77cbf0e8-9f1c-48f9-b971-5146db564310.jp2,TRUE,"{""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}]}"
84f37e1a-f56e-3587-b9ff-a23c4959b854,10.7722/j.ctt81vgp.17,10 Apartheid and Economics in Anglo-Saxon England,book,chapter,"[""ALEX WOOLF""]",ALEX WOOLF,,,"[""Boydell and Brewer"", """"]",,Britons in Anglo-Saxon England,,,,,TRUE,"{""publisher"":[{""id"":""boydellbrewer"",""title"":""Boydell and Brewer""},{""id"":""boydellpress"",""title"":""""}],""toc"":[{""id"":""10.7722/j.ctt81vgp"",""title"":""Britons in Anglo-Saxon England""}]}"
853f5c70-5ca1-3aa0-9f70-0fb61847168d,10.2307/struggles.1007043782,"Anti-Apartheid News, March 1985",contributed_serials,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Newsletters,Serials,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2021/01/11/20/01dc2a14-f852-43f5-892f-11037b788095.jp2,TRUE,"{""compilation"":[{""id"":""1003322637"",""title"":""Anti-Apartheid Movement Collection"",""path"":""/struggles-for-freedom/southern-africa/anti-apartheid-movement-collection-1003322637""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
8581f49d-91f5-3bf3-9d86-947ad1226c24,10.2307/j.ctt46nczw.8,CHAPTER THREE The Road to Freedom:,book,chapter,"[""Maurice C. Daniels""]",Maurice C. Daniels,,,"[""University of Georgia Press""]",,Saving the Soul of Georgia,Donald L. Hollowell and the Struggle for Civil Rights,,,,TRUE,"{""publisher"":[{""id"":""ugapress"",""title"":""University of Georgia Press""}],""toc"":[{""id"":""10.2307/j.ctt46nczw"",""title"":""Saving the Soul of Georgia: Donald L. Hollowell and the Struggle for Civil Rights""}]}"
8825c2cb-9a48-3fbd-b530-1549b2d386b1,10.2307/ithaka.org.1003748626,"Letter from Rachel Carson to Ruth Swisshelm dated October 22, 1962",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/d548d00c-1db2-4e17-976d-5066e0edf103_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
888024d9-9d2e-34c3-8022-50cdb731d8c9,10.5378/indimagahist.108.1.0001,The Road to Freedom Is Long and Winding: Jewish Involvement in the Indianapolis Civil Rights Movement,journal,article,"[""KRISTA KINSLOW""]",KRISTA KINSLOW,,,"[""Trustees of Indiana University"", ""Indiana University Department of History"", ""Department of History, Indiana University""]",Indiana Magazine of History,,,,,,TRUE,"{""journal"":[{""id"":""indimagahist"",""title"":""Indiana Magazine of History""}],""issue"":[{""id"":""10.5378/indimagahist.108.issue-1"",""title"":""Vol. 108, No. 1 (MARCH 2012)""}],""publisher"":[{""id"":""iudh"",""title"":""Indiana University Department of History""},{""id"":""tiu"",""title"":""Trustees of Indiana University""}]}"
88b743a4-a176-3285-b67a-de082ae4e007,10.2307/aamp2b400002.1003331635,[Letter from Robert Hughes to Douglas Hurd],contributed_documents,ccda_text,"[""Anti-Apartheid Movement"","" Hughes, Robert""]",Anti-Apartheid Movement,Letters (Correspondence),Documents,,,,,,,https://stor.stage.artstor.org/iiif//2019/08/20/02/d5f182a1-7b33-466a-a6bb-25d226e1d436.jp2,TRUE,"{""compilation"":[{""id"":""1003322637"",""title"":""Anti-Apartheid Movement Collection"",""path"":""/struggles-for-freedom/southern-africa/anti-apartheid-movement-collection-1003322637""}],""collection"":[]}"
